VID,Label,Start,End,Height,Width,FramesCut,AnnotatedFrames,Usage
quAOveAFFRs,56,00:01:41,00:01:44,320,426,90,3,0
quGXSAEAUkk,26,00:00:16,00:00:21,320,426,50,5,1
qvmGpL3qM7E,18,00:00:07,00:00:09,320,640,50,3,0
qw4yA_TRr6Q,76,00:00:08,00:00:15,320,426,210,5,1
qxg7VIqXw0U,26,00:00:12,00:00:17,320,568,151,3,0
qxl0VV0vZ9Y,17,00:05:03,00:05:08,320,568,125,3,0
qz0EPVi4eGA,18,00:00:52,00:01:00,320,426,200,3,0
r0MULKiQNEA,77,00:00:36,00:00:44,320,568,192,3,0
r0_6RJyMTvE,21,00:00:50,00:00:58,320,568,240,3,0
r0fUGV_y1Z4,55,00:00:04,00:00:12,320,426,120,3,0
r3AekbjvvQE,22,00:00:07,00:00:15,320,568,192,3,0
r5Fw3AMe4BY,61,00:00:10,00:00:16,320,568,178,5,1
r7Z4iVw9oqc,75,00:00:14,00:00:18,320,426,121,3,1
r7b0G7OYea8,34,00:00:12,00:00:16,320,568,121,3,0
r7doGmV2Pd0,44,00:00:22,00:00:24,320,568,50,3,0
r83AYz0_vbM,66,00:00:00,00:00:05,320,426,151,3,1
r96y7-Hq0Rc,77,00:00:01,00:00:04,320,568,90,3,0
r9bbFG_E7xs,26,00:00:31,00:00:35,320,568,120,3,1
r9wOJgzDUuY,46,00:00:30,00:00:35,320,568,92,3,0
rAs5d8YcHrs,73,00:00:56,00:01:04,320,564,241,3,0
rAsVfHN0dgA,67,00:00:18,00:00:23,320,426,150,3,0
rBLbGo5_b9c,15,00:00:03,00:00:08,320,426,150,5,1
rC8sCJS5R2s,68,00:00:24,00:00:28,320,580,100,3,0
rCJXCc7DTVs,16,00:00:00,00:00:05,320,426,126,3,0
rGpQ-L2Jf7s,65,00:00:17,00:00:20,320,568,90,3,0
rHVHWJ5QyZA,65,00:01:27,00:01:30,320,426,45,3,0
rHZN9drN-z8,28,00:01:05,00:01:08,320,568,90,3,0
rKLgTdFRG9M,13,00:00:00,00:00:03,320,568,91,3,0
rKPk2DUGiSk,65,00:00:05,00:00:10,320,426,150,3,1
rKUipxR3bDc,18,00:01:11,00:01:14,320,568,75,3,0
rLH04rgiUAc,17,00:00:10,00:00:15,320,568,150,3,0
rMalHvtuiOw,43,00:01:22,00:01:25,320,568,75,3,0
rPS54lgSunQ,48,00:00:00,00:00:08,320,426,241,3,0
rQFwfobW4yk,13,00:01:50,00:01:53,320,568,90,3,0
rQSkktFk0Lk,73,00:00:00,00:00:06,320,426,181,5,1
rQXrsa2DE8A,11,00:00:07,00:00:15,320,426,200,3,0
rQs-3V16O6Y,75,00:00:23,00:00:25,320,426,60,3,1
rRZa5o2_6eo,78,00:00:59,00:01:02,320,568,91,3,0
rSslXCpjWaA,72,00:00:03,00:00:11,320,480,120,3,0
rWYmSRNSbz8,48,00:00:00,00:00:04,320,568,121,5,1
rXXX3dSyOx0,78,00:00:06,00:00:09,320,568,90,3,0
r_7EpY9twFU,68,00:00:31,00:00:39,320,568,192,3,1
r_qf94YIE2s,13,00:01:45,00:01:48,320,568,76,3,0
raSAG4g5Vac,28,00:00:27,00:00:35,320,568,200,3,0
rcoqA78FH9A,13,00:00:43,00:00:46,320,568,91,3,0
rddVOOjkAJM,57,00:01:18,00:01:21,320,568,90,3,0
rewc22JdDRk,11,00:03:25,00:03:33,320,568,240,3,0
rh7KN644UK8,76,00:00:04,00:00:09,320,568,150,3,0
rhAUIawlUEM,41,00:00:00,00:00:08,320,426,241,3,0
rhHUc5qEnuc,11,00:00:30,00:00:38,320,426,241,3,0
rizlP_I0E6c,16,00:00:33,00:00:35,320,480,60,3,1
rj2coSPSnZU,75,00:00:58,00:01:00,320,426,61,3,0
rkHpNf-Ox7w,43,00:00:41,00:00:45,320,568,100,3,0
rkbD73oEu_Q,11,00:01:13,00:01:18,320,568,120,3,0
rljU3gkUVgQ,68,00:00:06,00:00:09,320,426,75,2,0
roRWQY_qIZA,34,00:00:16,00:00:18,320,568,60,3,0
rr-KFhur2po,77,00:00:26,00:00:34,320,574,200,3,0
rrrQJto8xJU,78,00:06:45,00:06:53,320,568,241,3,0
rsR4Uc9eUKg,61,00:00:00,00:00:06,320,568,181,3,0
rsrUdpv6aLU,65,00:00:02,00:00:04,320,426,60,3,0
ruMn_8p9qmk,61,00:00:27,00:00:32,320,568,125,5,1
ruOpQBeBcng,57,00:00:00,00:00:07,320,426,211,3,0
rudFo8slnBk,57,00:00:12,00:00:16,320,568,121,3,0
rw_sVuu4KE0,46,00:00:18,00:00:21,320,426,90,3,0
ryzeQPtRBQY,63,00:01:00,00:01:06,320,568,181,3,0
rzLIiiIUl1Q,76,00:00:00,00:00:06,320,568,181,3,1
s-_0cSWFv5w,34,00:01:28,00:01:31,320,568,91,3,0
s-kTctdS0jU,55,00:00:27,00:00:29,320,480,61,3,0
s0c6alkxkEo,36,00:01:27,00:01:31,320,568,121,3,1
s2LR9DR8wMw,67,00:00:02,00:00:07,320,568,150,3,0
s2yh_rpe4bg,55,00:00:16,00:00:24,320,426,240,3,0
s3Ra3EsZcgg,66,00:00:00,00:00:03,320,390,75,3,0
s4Igs_V-cLU,15,00:01:11,00:01:15,320,568,120,3,0
s6neKQssuts,28,00:00:07,00:00:10,320,426,75,3,0
sCPuU_JcKIc,16,00:00:54,00:01:00,320,568,144,3,0
sDCqW7pFNfI,78,00:00:15,00:00:19,320,568,121,3,1
sDkBmSN2lSk,36,00:01:31,00:01:35,320,568,120,3,0
sF9JCjo4Rfs,54,00:00:15,00:00:19,320,426,97,3,0
sFgtqgiAKoQ,78,00:03:30,00:03:34,320,426,60,3,0
sH900NWZrCU,36,00:00:31,00:00:36,320,568,150,3,0
sKJegbjS4N8,35,00:00:03,00:00:10,320,426,210,3,0
sN0AJJpX0Y8,72,00:00:06,00:00:10,320,426,120,3,0
sNudVPYMAWc,61,00:00:02,00:00:05,320,568,90,3,0
sO4bab7FD10,45,00:00:12,00:00:18,320,426,150,3,0
sOWtFZeeLKw,16,00:00:59,00:01:02,320,568,73,3,0
sQcWy_qX8kQ,66,00:00:20,00:00:27,320,568,168,5,1
sQfgTw4LuPI,21,00:00:24,00:00:29,320,426,150,3,0
sR-Y2r8ZYEY,73,00:00:30,00:00:38,320,426,241,3,0
sRNXQgiRhf0,12,00:01:23,00:01:28,320,568,125,3,0
sS93lar9_20,63,00:01:00,00:01:08,320,568,241,3,0
sToQez6O474,36,00:00:07,00:00:13,320,568,180,3,0
sULsOQDaDw0,72,00:00:02,00:00:07,320,568,150,5,1
sUR4wZyvqno,16,00:01:41,00:01:45,320,564,120,3,0
sUz4r-_PjpQ,68,00:01:05,00:01:10,320,426,150,5,1
sVJ1x4Mv_Vk,75,00:00:27,00:00:30,320,568,91,3,0
sVTA31_KNh0,28,00:00:00,00:00:08,320,568,241,3,0
sW8cLzIO9r8,36,00:00:03,00:00:06,320,568,90,3,0
sWBqfGmCF6I,54,00:00:33,00:00:36,320,568,90,3,0
sX6g3-T4BuE,66,00:00:22,00:00:25,320,568,90,3,1
sX7_x-az1b4,36,00:01:10,00:01:14,320,568,120,3,0
sY2SM3H_52g,13,00:01:42,00:01:45,320,426,91,3,0
s_E4aE42T6s,28,00:00:02,00:00:10,320,568,200,3,1
scljdYtuTn0,21,00:00:07,00:00:11,320,568,120,3,0
sdJ05rlcHpc,48,00:00:31,00:00:35,320,426,120,3,0
sdZ76vwl61Q,48,00:00:12,00:00:20,320,576,200,3,1
sfBPCRAx-Oo,56,00:02:59,00:03:02,320,426,91,3,0
sgNxKOLrAyA,56,00:00:40,00:00:44,320,426,120,3,0
sgUBxJRtFng,11,00:00:28,00:00:36,320,426,120,3,0
shBEBdUSDMU,54,00:01:11,00:01:14,320,434,90,3,0
siBNy9wwMiQ,35,00:00:00,00:00:04,320,568,97,3,0
si_b5UBagTE,22,00:00:40,00:00:46,320,568,180,3,0
sjLNdMxuGbc,77,00:00:02,00:00:10,320,426,240,3,0
sjqLkmUnvTU,56,00:00:04,00:00:07,320,568,90,3,0
sjyt1TusJC8,61,00:00:31,00:00:39,320,568,240,3,0
slYxl28RNr4,67,00:00:22,00:00:29,320,426,210,3,0
spEcZ-Ddbug,13,00:00:24,00:00:29,320,426,150,5,1
sqT8k1BrkBo,78,00:02:15,00:02:23,320,568,241,3,0
sqpOl9AjsDY,57,00:00:32,00:00:37,320,568,125,3,1
sqpWB6EdzTE,22,00:00:43,00:00:48,320,564,151,3,1
ss5A_oiodYk,68,00:02:05,00:02:10,320,426,150,5,1
ssSQEfMP6LE,17,00:00:10,00:00:13,320,568,90,3,0
stNVY7aJxZg,21,00:00:15,00:00:21,320,426,181,3,0
sum5M5nv4II,68,00:00:02,00:00:04,320,480,60,3,0
sumn6flhNtg,43,00:00:39,00:00:45,320,426,180,5,1
swdKSOqboog,35,00:00:00,00:00:07,320,568,169,3,0
sx72NW2XsWQ,54,00:01:22,00:01:25,320,426,90,3,1
t-NpdOv2oBY,65,00:00:20,00:00:23,320,426,90,3,0
t-PLHSJ9iVY,68,00:00:08,00:00:16,320,426,120,3,0
t-btPtpkMr4,11,00:09:05,00:09:13,320,568,240,3,0
t0kRKuU0Zzo,48,00:00:03,00:00:11,320,426,240,3,1
t0yPiWdkiwE,67,00:00:03,00:00:09,320,426,180,3,1
t1ypgXRvxVE,68,00:00:00,00:00:06,320,568,181,3,1
t4OSfFWk0u8,44,00:00:00,00:00:06,320,426,151,3,0
t4U53yCBarY,76,00:00:03,00:00:09,320,568,180,3,1
t5oPzllCtk8,54,00:00:08,00:00:11,320,426,90,3,0
t6aZBjC0KG8,57,00:00:27,00:00:30,320,426,91,3,0
t91KY5nfGLo,43,00:01:22,00:01:27,320,568,150,3,0
tAEUWOb5mSU,75,00:00:36,00:00:39,320,480,90,3,0
tAZkzM28Szs,66,00:00:01,00:00:05,320,426,120,3,0
tB2-L7hyGKo,57,00:00:35,00:00:41,320,568,180,3,0
tB9rM3C-KUQ,72,00:00:02,00:00:10,320,426,141,3,0
tCP7KJDvcgo,78,00:04:50,00:04:55,320,568,150,3,0
tDfvKj-3Tis,66,00:00:00,00:00:10,320,426,301,3,0
tDsO5vA60iQ,28,00:00:03,00:00:08,320,568,125,3,1
tE1UFmN6Tg0,73,00:00:13,00:00:18,320,568,151,3,1
tGu33Wy5fZs,35,00:05:11,00:05:13,320,568,60,3,0
tJVt08SCdq8,22,00:00:23,00:00:29,320,426,90,3,0
tLKkx5yYZes,17,00:01:03,00:01:09,320,480,180,5,0
tLKyWHQ83iM,72,00:00:00,00:00:05,320,568,151,3,0
tME-5LRXJdE,48,00:00:07,00:00:13,320,568,150,3,0
tRKcEsBGXpo,75,00:00:03,00:00:08,320,426,150,3,0
tRN6DYLP7ss,73,00:00:06,00:00:10,320,568,96,3,0
tRaODvN5cfs,26,00:00:08,00:00:12,320,568,120,3,0
tRrG7ab7JzI,67,00:00:15,00:00:19,320,564,121,3,1
tS6oKrv-Zbg,35,00:00:00,00:00:08,320,568,241,3,0
tSwsRm-HBUM,78,00:00:06,00:00:10,320,568,120,3,0
tT5bniDGRvo,46,00:00:08,00:00:11,320,480,45,3,0
tTMSVvYEG_w,78,00:02:14,00:02:18,320,568,97,3,0
tUar7AhOPU0,72,00:00:01,00:00:04,320,426,75,3,1
tUfJLX-JfzE,34,00:00:10,00:00:15,320,426,150,3,1
tUj-Ju5v_f8,56,00:00:07,00:00:10,320,426,61,3,0
tUsMh1jeb8k,11,00:00:40,00:00:46,320,426,90,3,0
tVTi54D71Ls,36,00:02:06,00:02:11,320,568,150,3,1
tWKFLWUfaX4,21,00:00:06,00:00:14,320,568,240,3,0
tXKY9dfRPSU,76,00:00:07,00:00:10,320,568,90,3,0
tXN-dRfIxaQ,67,00:00:12,00:00:15,320,426,91,3,0
tXaY0GK_K9c,48,00:00:56,00:01:01,320,426,151,3,1
ta_I6hYqx7w,28,00:00:07,00:00:13,320,568,180,5,0
ta_QlbzYd3E,56,00:00:08,00:00:11,320,426,90,3,0
tbQ2J316G1U,22,00:00:09,00:00:14,320,426,44,3,0
tbYyOVor7Io,68,00:00:01,00:00:04,320,426,45,3,0
te3jaD1-SsQ,68,00:00:13,00:00:22,320,564,226,3,0
tesuXmjcCZY,22,00:00:14,00:00:22,320,568,241,3,1
texr7_eUG2E,43,00:00:21,00:00:29,320,568,240,3,0
tfe6xr2Mbrc,11,00:08:03,00:08:08,320,566,125,3,0
thMckjuhTCI,15,00:00:04,00:00:07,320,568,90,3,0
tk1uyh9PWqk,18,00:00:22,00:00:28,320,568,180,3,1
tkwOMVjwLJo,57,00:00:19,00:00:23,320,568,120,3,0
tmLot7hKgLI,17,00:00:35,00:00:42,320,568,210,3,0
tmSE9cH3PhM,77,00:05:41,00:05:46,320,568,150,3,1
tmWFx6bmeVI,68,00:00:00,00:00:06,320,480,181,3,0
tnz-_MYR5AE,78,00:00:01,00:00:04,320,426,90,3,1
tq4cFMZRQuw,78,00:07:17,00:07:21,320,568,100,3,0
tqS99ZjZa6U,45,00:00:00,00:00:08,320,426,241,3,0
trKDoWhY7V4,18,00:00:23,00:00:31,320,568,240,3,0
ts2BgdmovJU,57,00:00:05,00:00:09,320,558,120,3,0
ts3io_CxuKk,18,00:00:47,00:00:52,320,568,120,3,0
ts80zrlCHAI,67,00:00:00,00:00:07,320,426,211,3,0
tsoVnhlY_Uw,15,00:00:47,00:00:50,320,568,90,3,0
tv42xHFg6bc,13,00:00:00,00:00:07,320,426,105,3,0
tv8KOa14Lh0,18,00:06:23,00:06:25,320,568,60,3,0
tv_S9g2wdfc,57,00:00:23,00:00:26,320,568,75,3,0
twh-9QRveXA,76,00:00:40,00:00:43,320,426,90,3,1
tx3JOj6kPoE,48,00:00:25,00:00:27,320,568,60,3,0
txVLZIe7XUI,17,00:00:02,00:00:04,320,426,60,3,0
tz7gBtrGJlY,21,00:00:11,00:00:19,320,568,192,3,0
tzoQ8xxnn-s,67,00:04:38,00:04:41,320,568,75,3,0
tzxlNL8fwQM,15,00:00:01,00:00:07,320,568,144,5,1
u-2-QZjvCT8,57,00:01:54,00:01:59,320,568,125,3,0
u-96-dbNfHc,43,00:00:14,00:00:18,320,568,121,3,0
u-_i8VGwsNc,55,00:00:02,00:00:10,320,426,209,3,0
u17mR2m8aV8,67,00:00:06,00:00:11,320,568,125,3,1
u1_nW22_OGg,45,00:00:04,00:00:12,320,568,240,3,0
u1priZZzKjM,34,00:00:00,00:00:03,320,568,91,3,1
u2Oelu4pzHs,34,00:02:44,00:02:49,320,568,151,3,0
u2qCESWntsE,75,00:00:04,00:00:12,320,426,200,3,1
u3vGTSqXLeI,65,00:00:38,00:00:41,320,426,90,3,1
u5qMnG3izXM,76,00:00:00,00:00:04,320,568,121,3,0
u6fzkl4YsnM,15,00:00:02,00:00:06,320,532,120,3,0
u78rD9b5qYE,12,00:00:19,00:00:27,320,568,240,3,1
u8MQZg0Div8,12,00:00:17,00:00:22,320,426,150,3,0
u99JHqidtXA,63,00:00:45,00:00:50,320,426,151,3,0
u9mr-wKOspg,57,00:00:16,00:00:22,320,568,180,3,0
uC7z6hrBq9s,73,00:00:37,00:00:44,320,568,210,3,0
uCnEZ6xgR8o,57,00:00:35,00:00:42,320,568,210,3,0
uD7aNfArgoo,26,00:00:04,00:00:10,320,568,180,3,0
uDvnZ28MUFo,16,00:00:00,00:00:03,320,426,91,3,0
uFbc89-oaGo,73,00:00:48,00:00:56,320,426,240,3,0
uGkuJbLcEQM,43,00:00:03,00:00:11,320,426,200,3,1
uGpALykeNIs,65,00:00:02,00:00:05,320,426,90,3,1
uJpI-wLyHC4,73,00:01:09,00:01:14,320,426,150,3,0
uKIJdttcs9k,21,00:00:48,00:00:54,320,568,180,5,1
uL3HKEm28Y4,26,00:00:22,00:00:26,320,532,97,3,0
uLWewCw_tQ4,65,00:00:10,00:00:13,320,426,60,3,0
uNHoTwBYAsY,18,00:00:38,00:00:43,320,568,150,3,0
uOFpRIfBaQo,18,00:00:00,00:00:05,320,568,121,3,0
uQ73d1AaECc,28,00:00:10,00:00:13,320,426,45,3,0
uTP99V8f2Jw,36,00:00:00,00:00:08,320,568,241,3,0
uVF9KgFbGto,18,00:00:01,00:00:06,320,568,150,5,1
uWqgvQsBoXE,41,00:00:18,00:00:26,320,426,120,3,1
uYTf-GbTwMg,54,00:00:08,00:00:11,320,426,90,3,0
uZg2ebSQCto,17,00:00:00,00:00:03,320,480,91,3,1
u_ZhOo3Mj9w,45,00:00:12,00:00:20,320,568,241,3,0
u__8uGxuJx8,12,00:01:32,00:01:34,320,568,60,3,0
ub26kLEfphw,15,00:01:02,00:01:06,320,568,120,3,0
ubCRwmhBrIo,48,00:00:06,00:00:14,320,426,240,3,0
ucdvJ927GJg,54,00:02:46,00:02:49,320,426,90,3,0
ucnR6OcpbTc,36,00:00:34,00:00:37,320,568,90,3,0
udYMA7XzhMw,48,00:00:18,00:00:25,320,568,175,3,0
udx-rad10qc,21,00:00:20,00:00:28,320,426,220,3,1
ue5pJMXuuB8,16,00:00:10,00:00:13,320,568,75,3,0
ueE1S1k74Ao,78,00:01:16,00:01:19,320,580,90,3,0
ue_lctsrRWM,48,00:00:00,00:00:08,320,568,241,3,0
uewGYgbeFtU,78,00:02:02,00:02:07,320,568,150,3,0
ugOUpbWRTuY,12,00:01:22,00:01:26,320,564,120,3,1
uhj7duqG51I,48,00:00:59,00:01:02,320,568,73,3,0
ujA9qrvYV2s,18,00:00:03,00:00:09,320,426,180,5,1
um9Wobg5P9Q,44,00:03:00,00:03:03,320,568,91,3,1
umHIngjKCDM,63,00:00:42,00:00:46,320,568,121,3,1
unGDLKdQOO4,15,00:02:27,00:02:31,320,568,96,2,0
urXBEegIMVM,57,00:00:11,00:00:17,320,568,144,3,0
us3OFIQ4os0,18,00:00:27,00:00:32,320,568,151,3,0
us5xMdcJV-A,41,00:00:14,00:00:22,320,426,241,3,0
usf1ZYI0jKg,75,00:00:38,00:00:41,320,512,90,3,0
uspSpXaN-r4,76,00:00:52,00:00:58,320,426,180,3,0
uw7rhkHbwus,78,00:00:04,00:00:08,320,568,120,3,0
uwD9gT5onpk,63,00:00:00,00:00:06,320,426,120,3,0
uxNqb2dbuZk,36,00:00:02,00:00:06,320,568,120,5,1
v1ocRKLg7R4,35,00:00:04,00:00:10,320,426,180,3,0
v2o6AxrC4cc,48,00:00:00,00:00:05,320,568,151,3,0
v2qk9jtmF2Y,17,00:00:42,00:00:47,320,568,120,5,1
v3-W0u3R7x0,28,00:00:24,00:00:30,320,568,180,3,0
v3Chw2ZuBOk,75,00:03:29,00:03:32,320,426,91,3,0
v3evRAVihdE,26,00:00:03,00:00:09,320,426,150,3,0
v5ptJQGQy88,73,00:00:50,00:00:58,320,426,200,3,0
v6CrkY8j4_I,45,00:00:21,00:00:24,320,568,87,3,0
v7zrjPNuHsQ,63,00:00:01,00:00:05,320,568,96,3,0
v8TxqCOF9Rk,35,00:00:21,00:00:28,320,568,210,3,0
v9GlKrSc2Zs,78,00:05:28,00:05:36,320,568,241,3,1
vBgYqLbxj9o,43,00:02:13,00:02:16,320,568,91,3,0
vBvnwBm8tZM,67,00:00:31,00:00:32,320,578,30,3,0
vDE-jmXxRhY,57,00:00:00,00:00:05,320,426,151,3,1
vDUMoLwYxcE,21,00:00:12,00:00:15,320,426,91,3,1
vE9ADK9XPfY,61,00:00:14,00:00:22,320,426,241,3,0
vGt0fCAlClY,45,00:00:06,00:00:12,320,426,180,3,0
vHSDWDk-XBU,65,00:00:02,00:00:04,320,426,60,3,0
vIAYPHlOFaw,57,00:00:52,00:00:55,320,568,90,3,1
vIbSO5zAV_4,78,00:01:15,00:01:21,320,480,181,3,1
vIdeT5S9u4Y,78,00:00:12,00:00:17,320,568,151,3,0
vIm5jSFy698,16,00:00:09,00:00:13,320,426,120,3,0
vJFolhUfQjc,18,00:00:01,00:00:05,320,480,120,3,1
vJqXrd0qcz4,12,00:00:00,00:00:08,320,568,241,3,0
vLgCJxMMlwE,76,00:00:00,00:00:06,320,426,90,3,0
vLzxe1hxsV4,36,00:01:54,00:01:58,320,426,100,5,1
vM9m0sj311s,16,00:00:03,00:00:08,320,568,150,3,1
vMEj8G1Cy0M,63,00:00:02,00:00:06,320,568,100,3,0
vN4cybheUuk,12,00:00:00,00:00:08,320,568,241,3,0
vNvjtyUh2OM,35,00:00:07,00:00:11,320,568,120,3,1
vNymfu2JxOk,22,00:02:05,00:02:10,320,568,150,3,0
vRc3H93dpsY,73,00:00:00,00:00:06,320,426,151,3,1
vS83ws81Bgs,66,00:00:37,00:00:47,320,426,150,3,0
vUrL21sV_R4,15,00:00:05,00:00:10,320,568,150,3,0
vVXdC-PY-nw,11,00:00:23,00:00:31,320,568,240,3,0
vY5Wta8KFrM,15,00:00:00,00:00:03,320,568,91,3,1
vYCNgxKfgt8,73,00:00:00,00:00:04,320,532,121,3,1
vY_dsR34nJ0,12,00:00:19,00:00:24,320,426,150,5,1
vbNpHomJ-8Y,78,00:00:45,00:00:48,320,568,91,3,1
vdCGnuccRv0,13,00:00:38,00:00:40,320,568,48,3,0
vdj7q9JR12c,76,00:00:06,00:00:12,320,568,180,3,0
vgzi0DXIleo,54,00:00:14,00:00:17,320,426,35,3,0
vhBQtcPUgdg,67,00:00:02,00:00:05,320,426,90,1,0
vhcgJHWvw8Q,22,00:00:18,00:00:21,320,580,90,3,0
virNJ1--KlQ,48,00:01:15,00:01:18,320,426,91,3,0
vkWCVemux2Y,36,00:01:09,00:01:14,320,568,150,1,0
vmdtUfF8VjQ,26,00:00:30,00:00:34,320,426,60,3,0
vo6BDRGjwAg,15,00:02:25,00:02:28,320,568,90,3,0
voEhbdaMQ0I,65,00:00:01,00:00:04,320,426,90,3,0
voWViy-Vlxs,46,00:00:17,00:00:23,320,426,150,3,0
volrav5aZ0k,45,00:00:00,00:00:08,320,426,241,3,0
vprEInOl1o0,65,00:01:57,00:02:00,320,568,91,3,0
vqJO4O0JtFA,77,00:00:13,00:00:18,320,568,151,3,0
vqn0YXubxGs,67,00:00:39,00:00:44,320,568,150,5,0
vqqwb3Zcy1U,45,00:00:00,00:00:07,320,426,211,3,0
vr-wp49Vqlo,12,00:01:28,00:01:30,320,568,50,3,0
vr6urgt_szk,45,00:00:50,00:00:53,320,426,45,3,0
vrTwZTXwvlQ,77,00:00:00,00:00:08,320,568,241,3,0
vsyCFDG0sZ4,17,00:01:40,00:01:45,320,426,125,3,1
vt8ZK8fI3W8,48,00:00:58,00:01:01,320,568,75,3,0
vv2ZwOUouqU,13,00:00:54,00:01:02,320,568,240,3,0
vvY1xHQvkjs,57,00:00:20,00:00:23,320,568,75,3,0
vvYFzrkvX7g,72,00:00:09,00:00:15,320,426,180,3,0
vwMEE-Dk-Gc,78,00:08:02,00:08:06,320,568,100,3,0
vz1atO1dkJA,44,00:01:08,00:01:11,320,568,90,3,1
vz6e1L5knNk,55,00:00:00,00:00:06,320,568,181,5,1
w-JCH3h37JU,21,00:00:01,00:00:07,320,480,180,3,0
w-wB4KA2Zj0,44,00:00:26,00:00:30,320,426,121,3,0
w-xf0HXbtbM,43,00:00:07,00:00:10,320,426,90,3,0
w08nX3j0m3I,55,00:00:45,00:00:51,320,568,181,3,0
w0LU1Ho4dsY,56,00:00:17,00:00:23,320,434,180,3,0
w2lNjQwQAc0,66,00:00:18,00:00:24,320,426,180,3,0
w2nIfxcxruE,22,00:00:04,00:00:08,320,426,120,3,1
w3pjQ6P9RIU,73,00:00:00,00:00:02,320,568,61,3,0
w479sjYSiow,26,00:01:03,00:01:11,320,426,240,3,0
w5B4Hxbk6LA,46,00:00:12,00:00:15,320,426,91,3,1
w742tCCtYgk,66,00:00:00,00:00:08,320,426,100,3,1
w7WdY5sf3VM,41,00:00:01,00:00:09,320,568,240,3,1
w7j6Bds6OKU,13,00:01:36,00:01:42,320,568,144,3,0
w80Pxi7Oio0,17,00:00:07,00:00:12,320,426,150,3,0
w8M4n4_jZ0o,65,00:00:36,00:00:39,320,426,90,3,0
wBcMv5wnPC8,13,00:00:23,00:00:30,320,568,168,3,0
wBmkSdwXyyM,41,00:00:10,00:00:18,320,426,120,3,1
wEFCf5pN-Tw,16,00:00:35,00:00:40,320,568,125,3,0
wEPANVxVdik,26,00:00:16,00:00:20,320,426,120,3,1
wFZWPQqfCPo,16,00:00:00,00:00:05,320,568,151,3,0
wG0dISYToHA,22,00:00:58,00:01:04,320,568,181,3,0
wGmyRnmDlFw,67,00:00:17,00:00:23,320,568,72,5,1
wGy5rTeaVHw,73,00:00:00,00:00:04,320,568,121,3,0
wHyftaRfwIM,13,00:02:06,00:02:10,320,426,120,3,0
wIOTKEw-UT0,55,00:00:04,00:00:10,320,426,120,3,0
wIPSw5hd3qQ,18,00:00:21,00:00:26,320,568,150,3,0
wJ6Bb9tkxUQ,34,00:00:19,00:00:21,320,426,60,3,0
wKPebmDivtc,54,00:00:06,00:00:09,320,400,75,3,0
wLFJGx87Vko,61,00:00:24,00:00:32,320,568,240,3,0
wQT6JVQFKKs,46,00:00:01,00:00:05,320,568,120,3,0
wQtn1fVw1nc,12,00:01:58,00:02:01,320,568,91,3,1
wRkeBVMQSgg,17,00:03:36,00:03:41,320,568,150,5,1
wTMSVaumbdw,13,00:01:21,00:01:27,320,568,144,3,0
wTthC3Q53xc,78,00:14:03,00:14:07,320,568,101,3,0
wU8lymZO_VY,46,00:00:10,00:00:14,320,436,120,3,0
wWgp6i_l-wU,78,00:03:40,00:03:44,320,568,100,3,0
wXRKzhBYmWg,15,00:01:26,00:01:33,320,426,210,3,1
wYWXbtdylic,36,00:03:59,00:04:01,320,436,51,3,0
wZEf-Bs__sU,15,00:00:47,00:00:49,320,568,60,3,0
wZze5zyUMm8,43,00:00:11,00:00:14,320,434,91,3,0
wa1Kqjz9aRo,45,00:00:32,00:00:37,320,564,150,1,0
waB_cB-DryM,72,00:00:07,00:00:15,320,568,240,3,1
waeOevRvWC8,61,00:00:00,00:00:04,320,480,101,3,0
wbJ2I9ZzAKQ,63,00:00:00,00:00:06,320,568,125,3,1
wbXORPefRdw,28,00:00:27,00:00:34,320,568,211,5,1
wbldk16kO0k,16,00:00:02,00:00:04,320,568,60,3,0
wcEqvEKKlWU,36,00:00:36,00:00:39,320,568,90,3,0
wcvq2nCHU1M,76,00:00:22,00:00:26,320,480,120,3,1
wd8foBefLFU,22,00:00:01,00:00:06,320,426,150,3,0
whTfWGzJvHU,34,00:01:25,00:01:34,320,568,270,3,0
wjPuk0aWgsA,67,00:00:19,00:00:25,320,426,180,5,1
wl0JojWH1rQ,18,00:02:07,00:02:10,320,568,90,3,1
wm5lOlOixt0,16,00:00:00,00:00:04,320,426,121,3,0
wn-1ZQSum9o,13,00:00:45,00:00:52,320,568,176,3,0
wqDHV3IaI_A,66,00:00:04,00:00:12,320,568,240,5,1
wqUaHiVos-U,63,00:01:30,00:01:36,320,426,181,5,1
wqdkbeyXuDU,66,00:00:00,00:00:06,320,426,181,3,0
wt8YFb1oXbw,73,00:00:15,00:00:20,320,426,151,3,0
wtO4Q9wKs_M,78,00:00:00,00:00:08,320,568,241,3,0
wt_meIacj20,75,00:02:09,00:02:12,320,568,75,3,1
wutuWFAlz7U,13,00:01:05,00:01:07,320,568,48,3,0
wxVCoqJ7frw,68,00:00:09,00:00:15,320,426,180,3,0
wxwxblG-W98,76,00:00:29,00:00:33,320,568,121,3,0
wyIDNn73H4U,56,00:01:53,00:01:58,320,568,120,3,0
wyXNuPdWkcc,12,00:00:15,00:00:23,320,568,241,3,0
wyvntz46-WM,11,00:00:03,00:00:06,320,568,72,5,1
x0DtQ-YBnK4,12,00:00:21,00:00:27,320,568,180,3,0
x0df1JXqcXE,34,00:00:10,00:00:13,320,568,90,3,1
